"Ticket solved - Date";"% Satisfaction score";"Requester wait time (min)";"Solved tickets"
"14 Jul 25";"";"3731.00000000000000000000";"14.00000000000000000000"
"15 Jul 25";"";"658.00000000000000000000";"8.00000000000000000000"
"16 Jul 25";"";"303.50000000000000000000";"16.00000000000000000000"
"17 Jul 25";"";"6828.00000000000000000000";"7.00000000000000000000"
"18 Jul 25";"";"933.00000000000000000000";"5.00000000000000000000"
"21 Jul 25";"";"4272.00000000000000000000";"9.00000000000000000000"
"22 Jul 25";"";"8586.00000000000000000000";"9.00000000000000000000"
"23 Jul 25";"";"934.50000000000000000000";"12.00000000000000000000"
"24 Jul 25";"";"436.00000000000000000000";"11.00000000000000000000"
"25 Jul 25";"";"2172.00000000000000000000";"11.00000000000000000000"
"28 Jul 25";"";"2870.00000000000000000000";"10.00000000000000000000"
"29 Jul 25";"";"1267.00000000000000000000";"14.00000000000000000000"
"30 Jul 25";"";"1330.00000000000000000000";"9.00000000000000000000"
"31 Jul 25";"";"951.50000000000000000000";"6.00000000000000000000"
"01 Aug 25";"";"1654.50000000000000000000";"6.00000000000000000000"
"04 Aug 25";"";"4429.00000000000000000000";"7.00000000000000000000"
"05 Aug 25";"";"1284.00000000000000000000";"11.00000000000000000000"
"06 Aug 25";"";"228.50000000000000000000";"8.00000000000000000000"
"07 Aug 25";"";"1368.00000000000000000000";"11.00000000000000000000"
"08 Aug 25";"";"0.00000000000000000000";"9.00000000000000000000"
"11 Aug 25";"";"5489.00000000000000000000";"21.00000000000000000000"
"12 Aug 25";"";"1077.50000000000000000000";"12.00000000000000000000"
"13 Aug 25";"";"1317.00000000000000000000";"5.00000000000000000000"
"14 Aug 25";"";"1897.00000000000000000000";"10.00000000000000000000"
"15 Aug 25";"";"1916.50000000000000000000";"12.00000000000000000000"
"17 Aug 25";"";"5966.00000000000000000000";"1.00000000000000000000"
"18 Aug 25";"";"3968.00000000000000000000";"9.00000000000000000000"
"19 Aug 25";"";"2413.00000000000000000000";"11.00000000000000000000"
"20 Aug 25";"";"243.50000000000000000000";"20.00000000000000000000"
"21 Aug 25";"";"2705.00000000000000000000";"7.00000000000000000000"
"22 Aug 25";"";"1227.50000000000000000000";"16.00000000000000000000"
"23 Aug 25";"";"3300.00000000000000000000";"2.00000000000000000000"
"25 Aug 25";"";"9503.00000000000000000000";"17.00000000000000000000"
"26 Aug 25";"";"1160.00000000000000000000";"12.00000000000000000000"
"27 Aug 25";"";"1091.50000000000000000000";"12.00000000000000000000"
"28 Aug 25";"";"1423.00000000000000000000";"15.00000000000000000000"
"29 Aug 25";"";"1879.50000000000000000000";"26.00000000000000000000"
"01 Sep 25";"";"762.00000000000000000000";"8.00000000000000000000"
"02 Sep 25";"";"10364.00000000000000000000";"9.00000000000000000000"
"03 Sep 25";"";"2858.50000000000000000000";"10.00000000000000000000"
"04 Sep 25";"";"978.00000000000000000000";"9.00000000000000000000"
"05 Sep 25";"";"8979.50000000000000000000";"14.00000000000000000000"
"06 Sep 25";"";"785.00000000000000000000";"1.00000000000000000000"
"08 Sep 25";"";"8488.00000000000000000000";"8.00000000000000000000"
"09 Sep 25";"";"6790.50000000000000000000";"10.00000000000000000000"
"10 Sep 25";"";"33407.50000000000000000000";"36.00000000000000000000"
"11 Sep 25";"";"2713.50000000000000000000";"12.00000000000000000000"
"12 Sep 25";"";"1188.00000000000000000000";"12.00000000000000000000"
"13 Sep 25";"";"5347.00000000000000000000";"5.00000000000000000000"
"15 Sep 25";"";"3927.00000000000000000000";"11.00000000000000000000"
"16 Sep 25";"";"865.00000000000000000000";"15.00000000000000000000"
"17 Sep 25";"";"597.00000000000000000000";"12.00000000000000000000"
"18 Sep 25";"";"16829.50000000000000000000";"4.00000000000000000000"
"19 Sep 25";"";"178.00000000000000000000";"16.00000000000000000000"
"22 Sep 25";"";"306.00000000000000000000";"9.00000000000000000000"
"23 Sep 25";"";"1752.00000000000000000000";"15.00000000000000000000"
"24 Sep 25";"";"1099.50000000000000000000";"8.00000000000000000000"
"25 Sep 25";"";"1424.50000000000000000000";"14.00000000000000000000"
"26 Sep 25";"";"1132.00000000000000000000";"12.00000000000000000000"
"29 Sep 25";"";"2721.00000000000000000000";"7.00000000000000000000"
"30 Sep 25";"";"1078.50000000000000000000";"6.00000000000000000000"
"01 Oct 25";"";"1184.50000000000000000000";"14.00000000000000000000"
"02 Oct 25";"";"1292.00000000000000000000";"11.00000000000000000000"
"03 Oct 25";"";"8184.50000000000000000000";"12.00000000000000000000"
"06 Oct 25";"";"4414.50000000000000000000";"14.00000000000000000000"
"07 Oct 25";"";"1677.00000000000000000000";"21.00000000000000000000"
"08 Oct 25";"";"2180.00000000000000000000";"15.00000000000000000000"
"09 Oct 25";"";"3063.00000000000000000000";"3.00000000000000000000"
"10 Oct 25";"";"855.50000000000000000000";"12.00000000000000000000"
"13 Oct 25";"";"4239.00000000000000000000";"3.00000000000000000000"
"14 Oct 25";"";"213.00000000000000000000";"12.00000000000000000000"
"15 Oct 25";"";"6792.50000000000000000000";"4.00000000000000000000"
"16 Oct 25";"";"2076.00000000000000000000";"13.00000000000000000000"
"17 Oct 25";"";"951.50000000000000000000";"4.00000000000000000000"
"20 Oct 25";"";"7519.00000000000000000000";"7.00000000000000000000"
"21 Oct 25";"";"4597.00000000000000000000";"10.00000000000000000000"
"22 Oct 25";"";"5859.50000000000000000000";"8.00000000000000000000"
"23 Oct 25";"";"11083.00000000000000000000";"17.00000000000000000000"
"27 Oct 25";"";"4595.00000000000000000000";"17.00000000000000000000"
"28 Oct 25";"";"2839.50000000000000000000";"20.00000000000000000000"
"29 Oct 25";"";"917.00000000000000000000";"15.00000000000000000000"
"30 Oct 25";"";"2871.00000000000000000000";"9.00000000000000000000"
"31 Oct 25";"";"15095.50000000000000000000";"2.00000000000000000000"
"03 Nov 25";"";"1272.00000000000000000000";"7.00000000000000000000"
"04 Nov 25";"";"4257.00000000000000000000";"8.00000000000000000000"
"05 Nov 25";"";"2237.00000000000000000000";"7.00000000000000000000"
"06 Nov 25";"";"2508.00000000000000000000";"15.00000000000000000000"
"07 Nov 25";"";"1062.00000000000000000000";"12.00000000000000000000"
"10 Nov 25";"";"5085.00000000000000000000";"8.00000000000000000000"
"11 Nov 25";"";"1499.00000000000000000000";"7.00000000000000000000"
"12 Nov 25";"";"4227.00000000000000000000";"18.00000000000000000000"
"13 Nov 25";"";"860.50000000000000000000";"14.00000000000000000000"
"14 Nov 25";"";"4199.50000000000000000000";"8.00000000000000000000"
"17 Nov 25";"";"4014.00000000000000000000";"12.00000000000000000000"
"18 Nov 25";"";"1230.00000000000000000000";"17.00000000000000000000"
"19 Nov 25";"";"3406.00000000000000000000";"21.00000000000000000000"
"20 Nov 25";"";"1129.00000000000000000000";"19.00000000000000000000"
"21 Nov 25";"";"3865.00000000000000000000";"13.00000000000000000000"
"24 Nov 25";"";"4294.00000000000000000000";"19.00000000000000000000"
"25 Nov 25";"";"2361.00000000000000000000";"14.00000000000000000000"
"26 Nov 25";"";"1812.50000000000000000000";"26.00000000000000000000"
"27 Nov 25";"";"9998.00000000000000000000";"5.00000000000000000000"
"28 Nov 25";"";"68.00000000000000000000";"7.00000000000000000000"
"01 Dec 25";"";"1650.50000000000000000000";"22.00000000000000000000"
"02 Dec 25";"";"1440.00000000000000000000";"29.00000000000000000000"
"03 Dec 25";"";"2182.00000000000000000000";"18.00000000000000000000"
"04 Dec 25";"";"1192.00000000000000000000";"23.00000000000000000000"
"05 Dec 25";"";"410.00000000000000000000";"10.00000000000000000000"
"08 Dec 25";"";"3845.50000000000000000000";"6.00000000000000000000"
"09 Dec 25";"";"1810.00000000000000000000";"15.00000000000000000000"
"10 Dec 25";"";"956.00000000000000000000";"15.00000000000000000000"
"11 Dec 25";"";"929.00000000000000000000";"13.00000000000000000000"
"12 Dec 25";"";"421.00000000000000000000";"11.00000000000000000000"
"15 Dec 25";"";"2176.00000000000000000000";"23.00000000000000000000"
"16 Dec 25";"";"9155.00000000000000000000";"13.00000000000000000000"
"17 Dec 25";"";"219.50000000000000000000";"6.00000000000000000000"
"18 Dec 25";"";"1356.00000000000000000000";"11.00000000000000000000"
"19 Dec 25";"";"1469.00000000000000000000";"27.00000000000000000000"
"21 Dec 25";"";"7283.00000000000000000000";"5.00000000000000000000"
"22 Dec 25";"";"4675.50000000000000000000";"18.00000000000000000000"
"23 Dec 25";"";"4498.50000000000000000000";"20.00000000000000000000"
"24 Dec 25";"";"4161.00000000000000000000";"8.00000000000000000000"
"29 Dec 25";"";"5385.00000000000000000000";"5.00000000000000000000"
