"Ticket solved - Date";"Agent replies";"Solved tickets";"Agent replies"
"21 Mar 25";"1.42857142857142860000";"14.00000000000000000000";"20.00000000000000000000"
"24 Mar 25";"1.11111111111111120000";"9.00000000000000000000";"10.00000000000000000000"
"25 Mar 25";"2.66666666666666650000";"12.00000000000000000000";"32.00000000000000000000"
"26 Mar 25";"1.72727272727272730000";"11.00000000000000000000";"19.00000000000000000000"
"27 Mar 25";"1.18750000000000000000";"16.00000000000000000000";"19.00000000000000000000"
"28 Mar 25";"1.28571428571428580000";"14.00000000000000000000";"18.00000000000000000000"
"31 Mar 25";"1.64285714285714280000";"14.00000000000000000000";"23.00000000000000000000"
"01 Apr 25";"1.80000000000000000000";"5.00000000000000000000";"9.00000000000000000000"
"02 Apr 25";"0.75000000000000000000";"8.00000000000000000000";"6.00000000000000000000"
"03 Apr 25";"1.66666666666666670000";"3.00000000000000000000";"5.00000000000000000000"
"04 Apr 25";"1.40000000000000000000";"10.00000000000000000000";"14.00000000000000000000"
"07 Apr 25";"1.20000000000000000000";"5.00000000000000000000";"6.00000000000000000000"
"08 Apr 25";"0.90000000000000000000";"10.00000000000000000000";"9.00000000000000000000"
"09 Apr 25";"1.23809523809523810000";"21.00000000000000000000";"26.00000000000000000000"
"10 Apr 25";"1.00000000000000000000";"11.00000000000000000000";"11.00000000000000000000"
"11 Apr 25";"0.31034482758620690000";"29.00000000000000000000";"9.00000000000000000000"
"14 Apr 25";"0.80000000000000000000";"10.00000000000000000000";"8.00000000000000000000"
"15 Apr 25";"1.00000000000000000000";"11.00000000000000000000";"11.00000000000000000000"
"16 Apr 25";"1.18750000000000000000";"16.00000000000000000000";"19.00000000000000000000"
"17 Apr 25";"1.53333333333333320000";"15.00000000000000000000";"23.00000000000000000000"
"18 Apr 25";"0.66666666666666660000";"9.00000000000000000000";"6.00000000000000000000"
"21 Apr 25";"1.77777777777777800000";"9.00000000000000000000";"16.00000000000000000000"
"22 Apr 25";"1.30000000000000000000";"10.00000000000000000000";"13.00000000000000000000"
"23 Apr 25";"1.25000000000000000000";"4.00000000000000000000";"5.00000000000000000000"
"24 Apr 25";"2.16666666666666650000";"18.00000000000000000000";"39.00000000000000000000"
"25 Apr 25";"1.90000000000000000000";"10.00000000000000000000";"19.00000000000000000000"
"28 Apr 25";"1.68750000000000000000";"16.00000000000000000000";"27.00000000000000000000"
"29 Apr 25";"1.78571428571428580000";"14.00000000000000000000";"25.00000000000000000000"
"30 Apr 25";"1.00000000000000000000";"11.00000000000000000000";"11.00000000000000000000"
"01 May 25";"1.58333333333333330000";"12.00000000000000000000";"19.00000000000000000000"
"02 May 25";"0.33333333333333330000";"3.00000000000000000000";"1.00000000000000000000"
"04 May 25";"1.50000000000000000000";"2.00000000000000000000";"3.00000000000000000000"
"05 May 25";"0.66666666666666660000";"6.00000000000000000000";"4.00000000000000000000"
"06 May 25";"1.66666666666666670000";"3.00000000000000000000";"5.00000000000000000000"
"07 May 25";"1.82352941176470580000";"17.00000000000000000000";"31.00000000000000000000"
"08 May 25";"0.75000000000000000000";"12.00000000000000000000";"9.00000000000000000000"
"09 May 25";"1.81818181818181810000";"11.00000000000000000000";"20.00000000000000000000"
"12 May 25";"1.85714285714285720000";"7.00000000000000000000";"13.00000000000000000000"
"13 May 25";"1.00000000000000000000";"6.00000000000000000000";"6.00000000000000000000"
"14 May 25";"1.50000000000000000000";"8.00000000000000000000";"12.00000000000000000000"
"15 May 25";"0.57142857142857140000";"14.00000000000000000000";"8.00000000000000000000"
"16 May 25";"2.36363636363636380000";"11.00000000000000000000";"26.00000000000000000000"
"19 May 25";"1.27272727272727270000";"11.00000000000000000000";"14.00000000000000000000"
"20 May 25";"1.25000000000000000000";"4.00000000000000000000";"5.00000000000000000000"
"21 May 25";"0.80000000000000000000";"5.00000000000000000000";"4.00000000000000000000"
"22 May 25";"1.50000000000000000000";"10.00000000000000000000";"15.00000000000000000000"
"23 May 25";"1.50000000000000000000";"14.00000000000000000000";"21.00000000000000000000"
"26 May 25";"2.00000000000000000000";"3.00000000000000000000";"6.00000000000000000000"
"27 May 25";"1.88888888888888880000";"9.00000000000000000000";"17.00000000000000000000"
"28 May 25";"1.16666666666666670000";"12.00000000000000000000";"14.00000000000000000000"
"29 May 25";"2.16666666666666650000";"6.00000000000000000000";"13.00000000000000000000"
"30 May 25";"1.28571428571428580000";"14.00000000000000000000";"18.00000000000000000000"
"02 Jun 25";"1.12000000000000000000";"25.00000000000000000000";"28.00000000000000000000"
"03 Jun 25";"1.80000000000000000000";"5.00000000000000000000";"9.00000000000000000000"
"04 Jun 25";"1.68421052631578960000";"19.00000000000000000000";"32.00000000000000000000"
"05 Jun 25";"1.00000000000000000000";"10.00000000000000000000";"10.00000000000000000000"
"06 Jun 25";"2.36363636363636380000";"11.00000000000000000000";"26.00000000000000000000"
"09 Jun 25";"2.42857142857142840000";"7.00000000000000000000";"17.00000000000000000000"
"10 Jun 25";"1.30769230769230770000";"13.00000000000000000000";"17.00000000000000000000"
"11 Jun 25";"1.80000000000000000000";"10.00000000000000000000";"18.00000000000000000000"
"12 Jun 25";"0.53333333333333330000";"15.00000000000000000000";"8.00000000000000000000"
"13 Jun 25";"2.43750000000000000000";"16.00000000000000000000";"39.00000000000000000000"
"16 Jun 25";"1.00000000000000000000";"7.00000000000000000000";"7.00000000000000000000"
"17 Jun 25";"2.00000000000000000000";"14.00000000000000000000";"28.00000000000000000000"
"18 Jun 25";"3.44444444444444400000";"9.00000000000000000000";"31.00000000000000000000"
"19 Jun 25";"1.55555555555555560000";"9.00000000000000000000";"14.00000000000000000000"
"20 Jun 25";"3.71428571428571440000";"7.00000000000000000000";"26.00000000000000000000"
"23 Jun 25";"2.09523809523809530000";"21.00000000000000000000";"44.00000000000000000000"
"24 Jun 25";"2.00000000000000000000";"5.00000000000000000000";"10.00000000000000000000"
"25 Jun 25";"1.42105263157894730000";"19.00000000000000000000";"27.00000000000000000000"
"26 Jun 25";"1.33333333333333330000";"12.00000000000000000000";"16.00000000000000000000"
"27 Jun 25";"1.76190476190476190000";"21.00000000000000000000";"37.00000000000000000000"
"30 Jun 25";"2.60000000000000000000";"20.00000000000000000000";"52.00000000000000000000"
"01 Jul 25";"1.31818181818181810000";"22.00000000000000000000";"29.00000000000000000000"
"02 Jul 25";"0.90909090909090910000";"11.00000000000000000000";"10.00000000000000000000"
"03 Jul 25";"2.37500000000000000000";"8.00000000000000000000";"19.00000000000000000000"
"04 Jul 25";"2.00000000000000000000";"2.00000000000000000000";"4.00000000000000000000"
"07 Jul 25";"1.86666666666666670000";"15.00000000000000000000";"28.00000000000000000000"
"08 Jul 25";"1.66666666666666670000";"6.00000000000000000000";"10.00000000000000000000"
"09 Jul 25";"1.43750000000000000000";"16.00000000000000000000";"23.00000000000000000000"
"10 Jul 25";"1.45454545454545460000";"11.00000000000000000000";"16.00000000000000000000"
"11 Jul 25";"1.22222222222222200000";"9.00000000000000000000";"11.00000000000000000000"
"14 Jul 25";"1.57142857142857140000";"14.00000000000000000000";"22.00000000000000000000"
"15 Jul 25";"1.62500000000000000000";"8.00000000000000000000";"13.00000000000000000000"
"16 Jul 25";"1.00000000000000000000";"16.00000000000000000000";"16.00000000000000000000"
"17 Jul 25";"1.00000000000000000000";"7.00000000000000000000";"7.00000000000000000000"
"18 Jul 25";"1.40000000000000000000";"5.00000000000000000000";"7.00000000000000000000"
"21 Jul 25";"1.33333333333333330000";"9.00000000000000000000";"12.00000000000000000000"
"22 Jul 25";"3.33333333333333350000";"9.00000000000000000000";"30.00000000000000000000"
"23 Jul 25";"3.16666666666666650000";"12.00000000000000000000";"38.00000000000000000000"
"24 Jul 25";"1.54545454545454540000";"11.00000000000000000000";"17.00000000000000000000"
"25 Jul 25";"1.63636363636363650000";"11.00000000000000000000";"18.00000000000000000000"
"28 Jul 25";"1.50000000000000000000";"10.00000000000000000000";"15.00000000000000000000"
"29 Jul 25";"1.21428571428571420000";"14.00000000000000000000";"17.00000000000000000000"
"30 Jul 25";"1.11111111111111120000";"9.00000000000000000000";"10.00000000000000000000"
"31 Jul 25";"1.16666666666666670000";"6.00000000000000000000";"7.00000000000000000000"
"01 Aug 25";"1.83333333333333330000";"6.00000000000000000000";"11.00000000000000000000"
"04 Aug 25";"0.71428571428571430000";"7.00000000000000000000";"5.00000000000000000000"
"05 Aug 25";"0.90909090909090910000";"11.00000000000000000000";"10.00000000000000000000"
"06 Aug 25";"1.12500000000000000000";"8.00000000000000000000";"9.00000000000000000000"
"07 Aug 25";"1.63636363636363650000";"11.00000000000000000000";"18.00000000000000000000"
"08 Aug 25";"0.66666666666666660000";"9.00000000000000000000";"6.00000000000000000000"
"11 Aug 25";"2.14285714285714300000";"21.00000000000000000000";"45.00000000000000000000"
"12 Aug 25";"2.00000000000000000000";"12.00000000000000000000";"24.00000000000000000000"
"13 Aug 25";"0.80000000000000000000";"5.00000000000000000000";"4.00000000000000000000"
"14 Aug 25";"2.20000000000000000000";"10.00000000000000000000";"22.00000000000000000000"
"15 Aug 25";"2.16666666666666650000";"12.00000000000000000000";"26.00000000000000000000"
"17 Aug 25";"4.00000000000000000000";"1.00000000000000000000";"4.00000000000000000000"
"18 Aug 25";"1.11111111111111120000";"9.00000000000000000000";"10.00000000000000000000"
"19 Aug 25";"1.45454545454545460000";"11.00000000000000000000";"16.00000000000000000000"
"20 Aug 25";"1.30000000000000000000";"20.00000000000000000000";"26.00000000000000000000"
"21 Aug 25";"2.00000000000000000000";"7.00000000000000000000";"14.00000000000000000000"
"22 Aug 25";"1.31250000000000000000";"16.00000000000000000000";"21.00000000000000000000"
"23 Aug 25";"0.50000000000000000000";"2.00000000000000000000";"1.00000000000000000000"
"25 Aug 25";"2.29411764705882340000";"17.00000000000000000000";"39.00000000000000000000"
"26 Aug 25";"1.25000000000000000000";"12.00000000000000000000";"15.00000000000000000000"
"27 Aug 25";"0.75000000000000000000";"12.00000000000000000000";"9.00000000000000000000"
"28 Aug 25";"1.46666666666666680000";"15.00000000000000000000";"22.00000000000000000000"
"29 Aug 25";"1.42307692307692310000";"26.00000000000000000000";"37.00000000000000000000"
"01 Sep 25";"0.87500000000000000000";"8.00000000000000000000";"7.00000000000000000000"
"02 Sep 25";"1.77777777777777800000";"9.00000000000000000000";"16.00000000000000000000"
"03 Sep 25";"2.20000000000000000000";"10.00000000000000000000";"22.00000000000000000000"
"04 Sep 25";"1.22222222222222200000";"9.00000000000000000000";"11.00000000000000000000"
"05 Sep 25";"1.85714285714285720000";"14.00000000000000000000";"26.00000000000000000000"
"06 Sep 25";"1.00000000000000000000";"1.00000000000000000000";"1.00000000000000000000"
"08 Sep 25";"2.50000000000000000000";"8.00000000000000000000";"20.00000000000000000000"
"09 Sep 25";"1.40000000000000000000";"10.00000000000000000000";"14.00000000000000000000"
"10 Sep 25";"0.97222222222222220000";"36.00000000000000000000";"35.00000000000000000000"
"11 Sep 25";"2.00000000000000000000";"12.00000000000000000000";"24.00000000000000000000"
"12 Sep 25";"2.50000000000000000000";"12.00000000000000000000";"30.00000000000000000000"
"13 Sep 25";"3.60000000000000000000";"5.00000000000000000000";"18.00000000000000000000"
"15 Sep 25";"1.63636363636363650000";"11.00000000000000000000";"18.00000000000000000000"
"16 Sep 25";"1.60000000000000000000";"15.00000000000000000000";"24.00000000000000000000"
"17 Sep 25";"0.75000000000000000000";"12.00000000000000000000";"9.00000000000000000000"
"18 Sep 25";"1.25000000000000000000";"4.00000000000000000000";"5.00000000000000000000"
"19 Sep 25";"2.06250000000000000000";"16.00000000000000000000";"33.00000000000000000000"
"22 Sep 25";"1.77777777777777800000";"9.00000000000000000000";"16.00000000000000000000"
"23 Sep 25";"1.13333333333333330000";"15.00000000000000000000";"17.00000000000000000000"
"24 Sep 25";"2.00000000000000000000";"8.00000000000000000000";"16.00000000000000000000"
"25 Sep 25";"1.92857142857142860000";"14.00000000000000000000";"27.00000000000000000000"
"26 Sep 25";"1.16666666666666670000";"12.00000000000000000000";"14.00000000000000000000"
"29 Sep 25";"0.71428571428571430000";"7.00000000000000000000";"5.00000000000000000000"
"30 Sep 25";"1.16666666666666670000";"6.00000000000000000000";"7.00000000000000000000"
"01 Oct 25";"2.64285714285714300000";"14.00000000000000000000";"37.00000000000000000000"
"02 Oct 25";"1.45454545454545460000";"11.00000000000000000000";"16.00000000000000000000"
"03 Oct 25";"1.25000000000000000000";"12.00000000000000000000";"15.00000000000000000000"
"06 Oct 25";"1.35714285714285720000";"14.00000000000000000000";"19.00000000000000000000"
"07 Oct 25";"1.52380952380952370000";"21.00000000000000000000";"32.00000000000000000000"
"08 Oct 25";"2.40000000000000000000";"15.00000000000000000000";"36.00000000000000000000"
"09 Oct 25";"1.66666666666666670000";"3.00000000000000000000";"5.00000000000000000000"
"10 Oct 25";"1.75000000000000000000";"12.00000000000000000000";"21.00000000000000000000"
"13 Oct 25";"0.33333333333333330000";"3.00000000000000000000";"1.00000000000000000000"
"14 Oct 25";"0.83333333333333340000";"12.00000000000000000000";"10.00000000000000000000"
"15 Oct 25";"1.25000000000000000000";"4.00000000000000000000";"5.00000000000000000000"
"16 Oct 25";"1.61538461538461540000";"13.00000000000000000000";"21.00000000000000000000"
"17 Oct 25";"4.00000000000000000000";"4.00000000000000000000";"16.00000000000000000000"
"20 Oct 25";"2.00000000000000000000";"7.00000000000000000000";"14.00000000000000000000"
"21 Oct 25";"1.50000000000000000000";"10.00000000000000000000";"15.00000000000000000000"
"22 Oct 25";"2.37500000000000000000";"8.00000000000000000000";"19.00000000000000000000"
"23 Oct 25";"2.35294117647058830000";"17.00000000000000000000";"40.00000000000000000000"
"27 Oct 25";"1.58823529411764720000";"17.00000000000000000000";"27.00000000000000000000"
"28 Oct 25";"1.55000000000000000000";"20.00000000000000000000";"31.00000000000000000000"
"29 Oct 25";"0.60000000000000000000";"15.00000000000000000000";"9.00000000000000000000"
"30 Oct 25";"1.11111111111111120000";"9.00000000000000000000";"10.00000000000000000000"
"31 Oct 25";"0.50000000000000000000";"2.00000000000000000000";"1.00000000000000000000"
"03 Nov 25";"1.14285714285714280000";"7.00000000000000000000";"8.00000000000000000000"
"04 Nov 25";"1.12500000000000000000";"8.00000000000000000000";"9.00000000000000000000"
"05 Nov 25";"2.28571428571428560000";"7.00000000000000000000";"16.00000000000000000000"
"06 Nov 25";"1.66666666666666670000";"15.00000000000000000000";"25.00000000000000000000"
"07 Nov 25";"1.00000000000000000000";"12.00000000000000000000";"12.00000000000000000000"
"10 Nov 25";"1.87500000000000000000";"8.00000000000000000000";"15.00000000000000000000"
"11 Nov 25";"0.71428571428571430000";"7.00000000000000000000";"5.00000000000000000000"
"12 Nov 25";"1.33333333333333330000";"18.00000000000000000000";"24.00000000000000000000"
"13 Nov 25";"1.64285714285714280000";"14.00000000000000000000";"23.00000000000000000000"
"14 Nov 25";"2.37500000000000000000";"8.00000000000000000000";"19.00000000000000000000"
"17 Nov 25";"1.08333333333333330000";"12.00000000000000000000";"13.00000000000000000000"
"18 Nov 25";"1.23529411764705890000";"17.00000000000000000000";"21.00000000000000000000"
"19 Nov 25";"1.80952380952380950000";"21.00000000000000000000";"38.00000000000000000000"
"20 Nov 25";"1.05263157894736840000";"19.00000000000000000000";"20.00000000000000000000"
"21 Nov 25";"2.15384615384615370000";"13.00000000000000000000";"28.00000000000000000000"
"24 Nov 25";"1.84210526315789470000";"19.00000000000000000000";"35.00000000000000000000"
"25 Nov 25";"1.78571428571428580000";"14.00000000000000000000";"25.00000000000000000000"
"26 Nov 25";"2.11538461538461540000";"26.00000000000000000000";"55.00000000000000000000"
"27 Nov 25";"1.40000000000000000000";"5.00000000000000000000";"7.00000000000000000000"
"28 Nov 25";"0.71428571428571430000";"7.00000000000000000000";"5.00000000000000000000"
"01 Dec 25";"1.27272727272727270000";"22.00000000000000000000";"28.00000000000000000000"
"02 Dec 25";"1.13793103448275870000";"29.00000000000000000000";"33.00000000000000000000"
"03 Dec 25";"1.05555555555555560000";"18.00000000000000000000";"19.00000000000000000000"
"04 Dec 25";"1.08695652173913040000";"23.00000000000000000000";"25.00000000000000000000"
"05 Dec 25";"1.60000000000000000000";"10.00000000000000000000";"16.00000000000000000000"
"08 Dec 25";"1.83333333333333330000";"6.00000000000000000000";"11.00000000000000000000"
"09 Dec 25";"1.60000000000000000000";"15.00000000000000000000";"24.00000000000000000000"
"10 Dec 25";"0.66666666666666660000";"15.00000000000000000000";"10.00000000000000000000"
"11 Dec 25";"1.23076923076923080000";"13.00000000000000000000";"16.00000000000000000000"
"12 Dec 25";"1.27272727272727270000";"11.00000000000000000000";"14.00000000000000000000"
"15 Dec 25";"1.82608695652173900000";"23.00000000000000000000";"42.00000000000000000000"
"16 Dec 25";"2.30769230769230750000";"13.00000000000000000000";"30.00000000000000000000"
"17 Dec 25";"0.66666666666666660000";"6.00000000000000000000";"4.00000000000000000000"
"18 Dec 25";"2.81818181818181830000";"11.00000000000000000000";"31.00000000000000000000"
"19 Dec 25";"1.22222222222222200000";"27.00000000000000000000";"33.00000000000000000000"
"21 Dec 25";"1.40000000000000000000";"5.00000000000000000000";"7.00000000000000000000"
"22 Dec 25";"0.94444444444444440000";"18.00000000000000000000";"17.00000000000000000000"
"23 Dec 25";"0.75000000000000000000";"20.00000000000000000000";"15.00000000000000000000"
"24 Dec 25";"1.12500000000000000000";"8.00000000000000000000";"9.00000000000000000000"
"29 Dec 25";"1.40000000000000000000";"5.00000000000000000000";"7.00000000000000000000"
"30 Dec 25";"1.00000000000000000000";"9.00000000000000000000";"9.00000000000000000000"
